id,name,brand,category,description,price,stock_quantity,location_info,coordinates_3d
PRD-EC0247A0,ยาแก้ท้องอืด รสชาติใหม่,แอร์เอ็กซ์,ยา/ทางเดินอาหาร,ท้องอืด มีลมในท้องเยอะ เรอไม่ออก อึดอัดท้อง,23.34,24,"{""zone"": ""E"", ""section"": ""3"", ""shelf"": ""1"", ""shelf_level"": ""2""}","{""x"": 81.0, ""y"": 1.3, ""z"": 9.0}"
PRD-3A947584,ยาแก้เมาเรือ เมารถ,ไดเมนไฮดริเนต,ยา/ทางเดินอาหาร,นั่งรถหรือเรือแล้วเวียนหัว คลื่นไส้ อยากอาเจียน,12.06,31,"{""zone"": ""E"", ""section"": ""3"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 83.5, ""y"": 1.3, ""z"": 9.0}"
PRD-932748B8,ยาแก้เมาเรือ เมารถ ขนาดเล็ก,ไดเมนไฮดริเนต,ยา/ทางเดินอาหาร,นั่งรถหรือเรือแล้วเวียนหัว คลื่นไส้ อยากอาเจียน,8.05,2,"{""zone"": ""E"", ""section"": ""3"", ""shelf"": ""5"", ""shelf_level"": ""1""}","{""x"": 94.0, ""y"": 0.5, ""z"": 9.0}"
PRD-5E54FCB2,ยาแก้เมาเรือ เมารถ รสชาติใหม่,ไดเมนไฮดริเนต,ยา/ทางเดินอาหาร,นั่งรถหรือเรือแล้วเวียนหัว คลื่นไส้ อยากอาเจียน,12.96,8,"{""zone"": ""E"", ""section"": ""3"", ""shelf"": ""5"", ""shelf_level"": ""1""}","{""x"": 94.0, ""y"": 0.5, ""z"": 9.0}"
PRD-9D7AD1C1,ผงเกลือแร่ (ORS),โออาร์เอส,ยา/ทางเดินอาหาร,ท้องเสียหนัก อาเจียน ร่างกายขาดน้ำและเกลือแร่ อ่อนเพลีย,10.74,36,"{""zone"": ""E"", ""section"": ""3"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 96.5, ""y"": 2.1, ""z"": 9.0}"
PRD-431071B2,ผงเกลือแร่ (ORS) ขนาดเล็ก,โออาร์เอส,ยา/ทางเดินอาหาร,ท้องเสียหนัก อาเจียน ร่างกายขาดน้ำและเกลือแร่ อ่อนเพลีย,6.34,40,"{""zone"": ""E"", ""section"": ""3"", ""shelf"": ""5"", ""shelf_level"": ""1""}","{""x"": 94.0, ""y"": 0.5, ""z"": 9.0}"
PRD-8D57D749,ผงเกลือแร่ (ORS) ขนาดเล็ก,โออาร์เอส,ยา/ทางเดินอาหาร,ท้องเสียหนัก อาเจียน ร่างกายขาดน้ำและเกลือแร่ อ่อนเพลีย,8.31,18,"{""zone"": ""E"", ""section"": ""3"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 83.5, ""y"": 1.3, ""z"": 9.0}"
PRD-B31BE209,พลาสเตอร์ยา,เทนโซพลัส,ยา/ปฐมพยาบาล,มีดบาด เป็นแผลถลอก เลือดออก ต้องการปิดแผลกันเชื้อโรค,21.84,49,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""1"", ""shelf_level"": ""3""}","{""x"": 81.0, ""y"": 2.1, ""z"": 12.0}"
PRD-1FB89452,พลาสเตอร์ยา ขนาดเล็ก,เทนโซพลัส,ยา/ปฐมพยาบาล,มีดบาด เป็นแผลถลอก เลือดออก ต้องการปิดแผลกันเชื้อโรค,17.76,26,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""2"", ""shelf_level"": ""3""}","{""x"": 83.5, ""y"": 2.1, ""z"": 12.0}"
PRD-29772134,พลาสเตอร์ยา แบบแผง,เทนโซพลัส,ยา/ปฐมพยาบาล,มีดบาด เป็นแผลถลอก เลือดออก ต้องการปิดแผลกันเชื้อโรค,28.0,3,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 86.0, ""y"": 0.5, ""z"": 12.0}"
PRD-B37F3283,น้ำเกลือล้างแผล,คลีนแอนด์แคร์,ยา/ปฐมพยาบาล,มีแผลสด แผลเจาะหู อยากล้างทำความสะอาดแผลไม่ให้แสบ,54.31,1,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 83.5, ""y"": 0.5, ""z"": 12.0}"
PRD-64FF1867,น้ำเกลือล้างแผล ขนาดเล็ก,คลีนแอนด์แคร์,ยา/ปฐมพยาบาล,มีแผลสด แผลเจาะหู อยากล้างทำความสะอาดแผลไม่ให้แสบ,44.93,30,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""5"", ""shelf_level"": ""2""}","{""x"": 94.0, ""y"": 1.3, ""z"": 12.0}"
PRD-2F0F0E33,น้ำเกลือล้างแผล แบบขวด,คลีนแอนด์แคร์,ยา/ปฐมพยาบาล,มีแผลสด แผลเจาะหู อยากล้างทำความสะอาดแผลไม่ให้แสบ,60.25,30,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""5"", ""shelf_level"": ""2""}","{""x"": 94.0, ""y"": 1.3, ""z"": 12.0}"
PRD-274C3CFB,น้ำเกลือล้างแผล แบบแผง,คลีนแอนด์แคร์,ยา/ปฐมพยาบาล,มีแผลสด แผลเจาะหู อยากล้างทำความสะอาดแผลไม่ให้แสบ,72.3,23,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 86.0, ""y"": 2.1, ""z"": 12.0}"
PRD-5E695A5A,เบตาดีน (โพวิโดน-ไอโอดีน),เบตาดีน,ยา/ปฐมพยาบาล,แผลถลอก หกล้ม เลือดออก อยากใส่ยาฆ่าเชื้อให้แผลแห้งไว,62.3,34,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""1"", ""shelf_level"": ""3""}","{""x"": 81.0, ""y"": 2.1, ""z"": 12.0}"
PRD-5AF85ABF,เบตาดีน (โพวิโดน-ไอโอดีน) ขนาดเล็ก,เบตาดีน,ยา/ปฐมพยาบาล,แผลถลอก หกล้ม เลือดออก อยากใส่ยาฆ่าเชื้อให้แผลแห้งไว,36.07,42,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""3"", ""shelf_level"": ""2""}","{""x"": 86.0, ""y"": 1.3, ""z"": 12.0}"
PRD-194E66B5,เบตาดีน (โพวิโดน-ไอโอดีน) แบบขวด,เบตาดีน,ยา/ปฐมพยาบาล,แผลถลอก หกล้ม เลือดออก อยากใส่ยาฆ่าเชื้อให้แผลแห้งไว,59.63,26,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""5"", ""shelf_level"": ""1""}","{""x"": 94.0, ""y"": 0.5, ""z"": 12.0}"
PRD-5E3830A3,สำลีก้อน,รถพยาบาล,ยา/ปฐมพยาบาล,ต้องการใช้เช็ดแผล เช็ดหน้า หรือใช้ทำความสะอาดร่วมกับน้ำเกลือ,34.5,5,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""6"", ""shelf_level"": ""1""}","{""x"": 91.5, ""y"": 0.5, ""z"": 12.0}"
PRD-E302E04B,สำลีก้อน แบบแผง,รถพยาบาล,ยา/ปฐมพยาบาล,ต้องการใช้เช็ดแผล เช็ดหน้า หรือใช้ทำความสะอาดร่วมกับน้ำเกลือ,44.04,30,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""3"", ""shelf_level"": ""2""}","{""x"": 86.0, ""y"": 1.3, ""z"": 12.0}"
PRD-8768B025,สำลีก้อน แบบแผง,รถพยาบาล,ยา/ปฐมพยาบาล,ต้องการใช้เช็ดแผล เช็ดหน้า หรือใช้ทำความสะอาดร่วมกับน้ำเกลือ,51.39,49,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""5"", ""shelf_level"": ""1""}","{""x"": 94.0, ""y"": 0.5, ""z"": 12.0}"
PRD-D190175C,สำลีก้อน แบบขวด,รถพยาบาล,ยา/ปฐมพยาบาล,ต้องการใช้เช็ดแผล เช็ดหน้า หรือใช้ทำความสะอาดร่วมกับน้ำเกลือ,43.55,38,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""6"", ""shelf_level"": ""2""}","{""x"": 91.5, ""y"": 1.3, ""z"": 12.0}"
PRD-EB7129BD,สำลีก้อน ขนาดเล็ก,รถพยาบาล,ยา/ปฐมพยาบาล,ต้องการใช้เช็ดแผล เช็ดหน้า หรือใช้ทำความสะอาดร่วมกับน้ำเกลือ,24.84,12,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 86.0, ""y"": 2.1, ""z"": 12.0}"
PRD-8081EF38,แอลกอฮอล์ล้างแผล 70%,ศิริบัญชา,ยา/ปฐมพยาบาล,ต้องการเช็ดทำความสะอาดรอบๆ แผลเพื่อฆ่าเชื้อก่อนทำแผล,27.39,19,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""6"", ""shelf_level"": ""1""}","{""x"": 91.5, ""y"": 0.5, ""z"": 12.0}"
PRD-0993B731,แอลกอฮอล์ล้างแผล 70% แบบขวด,ศิริบัญชา,ยา/ปฐมพยาบาล,ต้องการเช็ดทำความสะอาดรอบๆ แผลเพื่อฆ่าเชื้อก่อนทำแผล,28.38,46,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 83.5, ""y"": 1.3, ""z"": 12.0}"
PRD-985E1F2E,แอลกอฮอล์ล้างแผล 70% แบบแผง,ศิริบัญชา,ยา/ปฐมพยาบาล,ต้องการเช็ดทำความสะอาดรอบๆ แผลเพื่อฆ่าเชื้อก่อนทำแผล,41.75,18,"{""zone"": ""E"", ""section"": ""4"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 94.0, ""y"": 2.1, ""z"": 12.0}"
PRD-D6510A44,วิตามินซี,Blackmores,ยา/วิตามิน,รู้สึกภูมิต้านทานต่ำ เป็นหวัดบ่อย หรืออยากบำรุงผิวพรรณ,431.89,14,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 86.0, ""y"": 2.1, ""z"": 15.0}"
PRD-54BEC107,วิตามินซี แบบขวด,Blackmores,ยา/วิตามิน,รู้สึกภูมิต้านทานต่ำ เป็นหวัดบ่อย หรืออยากบำรุงผิวพรรณ,322.82,2,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 86.0, ""y"": 2.1, ""z"": 15.0}"
PRD-95EF8D4A,วิตามินซี ขนาดเล็ก,Blackmores,ยา/วิตามิน,รู้สึกภูมิต้านทานต่ำ เป็นหวัดบ่อย หรืออยากบำรุงผิวพรรณ,284.17,32,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""1"", ""shelf_level"": ""1""}","{""x"": 81.0, ""y"": 0.5, ""z"": 15.0}"
PRD-C05A3052,วิตามินซี แบบขวด,Blackmores,ยา/วิตามิน,รู้สึกภูมิต้านทานต่ำ เป็นหวัดบ่อย หรืออยากบำรุงผิวพรรณ,503.76,19,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 96.5, ""y"": 2.1, ""z"": 15.0}"
PRD-71485C0A,น้ำมันปลา,Mega We Care,ยา/วิตามิน,อยากบำรุงสมอง สายตา หรือบำรุงสุขภาพหัวใจ,301.56,11,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 96.5, ""y"": 2.1, ""z"": 15.0}"
PRD-7CF46AE3,น้ำมันปลา แบบขวด,Mega We Care,ยา/วิตามิน,อยากบำรุงสมอง สายตา หรือบำรุงสุขภาพหัวใจ,339.83,31,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 94.0, ""y"": 2.1, ""z"": 15.0}"
PRD-80DC04FC,น้ำมันปลา แบบขวด,Mega We Care,ยา/วิตามิน,อยากบำรุงสมอง สายตา หรือบำรุงสุขภาพหัวใจ,267.39,28,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""3""}","{""x"": 83.5, ""y"": 2.1, ""z"": 15.0}"
PRD-59BA6653,น้ำมันปลา แบบขวด,Mega We Care,ยา/วิตามิน,อยากบำรุงสมอง สายตา หรือบำรุงสุขภาพหัวใจ,426.41,36,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""1"", ""shelf_level"": ""2""}","{""x"": 81.0, ""y"": 1.3, ""z"": 15.0}"
PRD-C68D02CB,วิตามินบีรวม,Nat B,ยา/วิตามิน,พักผ่อนน้อย สมองตื้อ เหนื่อยล้าจากการเรียนหรือทำงานหนัก,243.7,19,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""1"", ""shelf_level"": ""1""}","{""x"": 81.0, ""y"": 0.5, ""z"": 15.0}"
PRD-EE07E2CF,วิตามินบีรวม แบบแผง,Nat B,ยา/วิตามิน,พักผ่อนน้อย สมองตื้อ เหนื่อยล้าจากการเรียนหรือทำงานหนัก,204.32,34,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""1"", ""shelf_level"": ""2""}","{""x"": 81.0, ""y"": 1.3, ""z"": 15.0}"
PRD-29E88378,วิตามินบีรวม แบบแผง,Nat B,ยา/วิตามิน,พักผ่อนน้อย สมองตื้อ เหนื่อยล้าจากการเรียนหรือทำงานหนัก,298.35,17,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 83.5, ""y"": 1.3, ""z"": 15.0}"
PRD-801EE42A,วิตามินบีรวม ขนาดเล็ก,Nat B,ยา/วิตามิน,พักผ่อนน้อย สมองตื้อ เหนื่อยล้าจากการเรียนหรือทำงานหนัก,163.54,37,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""3"", ""shelf_level"": ""2""}","{""x"": 86.0, ""y"": 1.3, ""z"": 15.0}"
PRD-32FDA3A1,วิตามินบีรวม ขนาดเล็ก,Nat B,ยา/วิตามิน,พักผ่อนน้อย สมองตื้อ เหนื่อยล้าจากการเรียนหรือทำงานหนัก,197.93,36,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 83.5, ""y"": 0.5, ""z"": 15.0}"
PRD-C3F5BCA9,แคลเซียม,Caltrate,ยา/วิตามิน,อยากบำรุงกระดูก ป้องกันกระดูกพรุน หรือผู้สูงอายุทานบำรุง,377.82,28,"{""zone"": ""E"", ""section"": ""5"", ""shelf"": ""1"", ""shelf_level"": ""3""}","{""x"": 81.0, ""y"": 2.1, ""z"": 15.0}"
